"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Levantamento Terra (Barra)",,"",1,"normal",125,5,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Levantamento Terra (Barra)",,"",2,"normal",125,5,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Levantamento Terra (Barra)",,"",3,"normal",125,4,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Levantamento Terra (Barra)",,"",4,"normal",125,3,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Remadas Dobradas (Barra)",,"",0,"normal",70,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Remadas Dobradas (Barra)",,"",1,"normal",70,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Remadas Dobradas (Barra)",,"",2,"normal",70,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Hiperextensão Lombar Com Peso",,"",0,"normal",60,4,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Hiperextensão Lombar Com Peso",,"",1,"normal",60,4,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Hiperextensão Lombar Com Peso",,"",2,"normal",60,4,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Hiperextensão Lombar Com Peso",,"",3,"normal",60,4,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Alta na Polia (Máquina)",,"",0,"normal",61,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Alta na Polia (Máquina)",,"",1,"normal",61,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Alta na Polia (Máquina)",,"",2,"normal",61,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Alta na Polia (Máquina)",,"",3,"normal",61,6,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Alta na Polia (Máquina)",,"",4,"normal",61,10,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Com O Braço Reto (Corda)",,"",0,"normal",23,8,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Com O Braço Reto (Corda)",,"",1,"normal",23,8,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Com O Braço Reto (Corda)",,"",2,"normal",23,8,,,
"D( terra e auxiliares)","13 Jan 2024, 10:54","13 Jan 2024, 12:15","","Puxada Com O Braço Reto (Corda)",,"",3,"normal",23,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",0,"normal",60,6,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",1,"normal",60,6,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",2,"normal",60,5,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",3,"normal",60,4,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",4,"normal",60,4,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino (Barra)",,"",5,"normal",60,4,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Crucifixo no Voador (Máquina)",,"",0,"normal",80,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Crucifixo no Voador (Máquina)",,"",1,"normal",80,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Crucifixo no Voador (Máquina)",,"",2,"normal",80,7,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino Inclinado (Halter)",,"",0,"normal",22,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino Inclinado (Halter)",,"",1,"normal",22,10,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Supino Inclinado (Halter)",,"",2,"normal",22,7,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Press De Ombros (Sentada) (Halter)",,"",0,"normal",18,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Press De Ombros (Sentada) (Halter)",,"",1,"normal",18,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Press De Ombros (Sentada) (Halter)",,"",2,"normal",18,8,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Elevação Lateral (Halter)",,"",0,"normal",16,6,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Elevação Lateral (Halter)",,"",1,"normal",16,6,,,
"B (supino e auxiliares)","12 Jan 2024, 12:56","12 Jan 2024, 14:11","","Elevação Lateral (Halter)",,"",2,"normal",16,6,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",0,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",1,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",2,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",3,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",4,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",5,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Agachamento (Barra)",,"",0,"normal",90,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Agachamento (Barra)",,"",1,"normal",90,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Agachamento (Barra)",,"",2,"normal",90,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Agachamento (Barra)",,"",3,"normal",90,3,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Agachamento (Barra)",,"",4,"normal",90,3,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Levantamento Terra Sumô",,"",0,"normal",102,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Levantamento Terra Sumô",,"",1,"normal",102,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Levantamento Terra Sumô",,"",2,"normal",102,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Levantamento Terra Sumô",,"",3,"normal",102,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Pélvica (Barra)",,"",0,"normal",140,6,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Pélvica (Barra)",,"",1,"normal",140,6,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Pélvica (Barra)",,"",2,"normal",140,6,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Pélvica (Barra)",,"",3,"normal",140,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Elevação Pélvica (Barra)",,"",4,"normal",140,4,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",0,"normal",80,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",1,"normal",80,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",2,"normal",80,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",3,"normal",80,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",4,"normal",80,5,,,
"Treino S (agachamento e auxiliares)","11 Jan 2024, 20:23","11 Jan 2024, 21:57","","Cadeira Flexora (Máquina)",,"",5,"normal",80,5,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Levantamento Terra (Barra)",,"",0,"normal",125,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Levantamento Terra (Barra)",,"",1,"normal",125,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Levantamento Terra (Barra)",,"",2,"normal",125,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Levantamento Terra (Barra)",,"",3,"normal",125,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Levantamento Terra (Barra)",,"",4,"normal",125,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca de Punho (Halter)",,"",0,"normal",22,20,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca de Punho (Halter)",,"",1,"normal",22,20,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca de Punho (Halter)",,"",2,"normal",22,20,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca de Punho (Halter)",,"",3,"normal",22,20,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Direta na Barra W",,"",0,"normal",35,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Direta na Barra W",,"",1,"normal",35,8,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Direta na Barra W",,"",2,"normal",35,7,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Direta na Barra W",,"",3,"normal",35,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Direta na Barra W",,"",4,"normal",35,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Invertida (Barra)",,"",0,"normal",30,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Invertida (Barra)",,"",1,"normal",30,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Invertida (Barra)",,"",2,"normal",30,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Invertida (Barra)",,"",3,"normal",30,6,,,
"D( terra e auxiliares)","10 Jan 2024, 17:45","10 Jan 2024, 19:13","","Rosca Invertida (Barra)",,"",4,"normal",30,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",0,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",1,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",2,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",3,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",4,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Supino (Barra)",,"",5,"normal",60,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Triceps Testa (Barra)",,"",0,"normal",30,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Triceps Testa (Barra)",,"",1,"normal",30,6,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Triceps Testa (Barra)",,"",2,"normal",30,5,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Tríceps na Polia",,"",0,"normal",13,12,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Tríceps na Polia",,"",1,"normal",13,12,,,
"B (supino e auxiliares)","9 Jan 2024, 18:47","9 Jan 2024, 19:31","","Tríceps na Polia",,"",2,"normal",13,16,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",0,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",1,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",2,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",3,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",4,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",5,"normal",60,12,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento (Barra)",,"",0,"normal",90,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento (Barra)",,"",1,"normal",90,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento (Barra)",,"",2,"normal",90,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento (Barra)",,"",3,"normal",90,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento (Barra)",,"",4,"normal",90,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento Búlgaro",,"",0,"normal",60,10,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento Búlgaro",,"",1,"normal",60,10,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Agachamento Búlgaro",,"",2,"normal",60,10,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Levantamento Terra Sumô",,"",0,"normal",102,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Levantamento Terra Sumô",,"",1,"normal",102,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Levantamento Terra Sumô",,"",2,"normal",102,6,,,
"Treino S (agachamento e auxiliares)","8 Jan 2024, 18:46","8 Jan 2024, 21:01","","Levantamento Terra Sumô",,"",3,"normal",102,6,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Levantamento Terra (Barra)",,"",0,"normal",105,8,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Levantamento Terra (Barra)",,"",1,"normal",105,8,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Levantamento Terra (Barra)",,"",2,"normal",105,8,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Levantamento Terra (Barra)",,"",3,"normal",105,8,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Levantamento Terra (Barra)",,"",4,"normal",105,8,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Rosca de Punho (Halter)",,"",0,"normal",18,20,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Rosca de Punho (Halter)",,"",1,"normal",18,20,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Rosca de Punho (Halter)",,"",2,"normal",18,20,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Rosca de Punho (Halter)",,"",3,"normal",18,20,,,
"D( terra e auxiliares)","4 Jan 2024, 12:34","4 Jan 2024, 14:25","","Rosca Direta na Barra W",,"",0,"normal",30,10,,,
